today,interviewer,municipality,hh_m/male_infant,hh_m/male_young,hh_m/male_child,hh_m/male_adult,hh_m/male_senior,hh_f/female_infant,hh_f/female_young,hh_f/female_child,hh_f/female_adult,hh_f/female_senior,hh_males,hh_females,hh_total,hh_confirm,land_tenure,single_headed,single_headed_sex,pregnant_lactating,disabled_ill_male,disabled_ill_female,pre_income_primary,pre_income_primary_other,post_income_primary,post_income_primary_other,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,B11,B12,B13,B14,C15,C16,C17,C18,C19,C20,D21,D22,D23,D24,D25,D26,D27,D28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,meta/instanceID,_uuid,_submission_time
4/7/2015,Michelle Garnica,PH083710056_LE091,0,0,0,1,0,0,2,0,1,0,1,3,4,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,disagree,agree,disagree,disagree,agree,neither,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,uuid:41db8c96-aa66-4c74-aa6b-4534c28d6ab7,41db8c96-aa66-4c74-aa6b-4534c28d6ab7,2015-04-08T09:03:01
4/7/2015,Michelle Garnica,PH083710035_LE085,0,0,0,1,0,0,0,4,2,0,1,6,7,OK,own_rent,no,n/a,0,1,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,agree,disagree,disagree,disagree,agree,neither,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,agree,disagree,agree,disagree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:c8fa20f7-fe98-4acc-91c8-826366be7881,c8fa20f7-fe98-4acc-91c8-826366be7881,2015-04-08T09:03:02
4/7/2015,Michelle Garnica,PH083710035_LE084,0,0,0,2,0,0,1,1,1,0,2,3,5,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,disagree,disagree,agree,disagree,agree,agree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:9fbba46e-3512-44ab-b717-7fe8c454eadf,9fbba46e-3512-44ab-b717-7fe8c454eadf,2015-04-08T09:03:05
4/7/2015,Michelle Garnica,PH083717034_LE111,0,0,1,2,0,0,0,2,1,0,3,3,6,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,disagree,disagree_strongly,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree_strongly,na,na,disagree_strongly,disagree,disagree,disagree,disagree,disagree,unsure,disagree_strongly,agree_strongly,agree,agree_strongly,agree,unsure,unsure,agree_strongly,uuid:2fb4dcb1-9e19-43c2-8b8a-3599c3059602,2fb4dcb1-9e19-43c2-8b8a-3599c3059602,2015-04-08T09:03:06
4/7/2015,Michelle Garnica,PH083717034_LE112,0,1,0,1,0,1,0,0,1,0,2,2,4,OK,free_private,no,n/a,1,0,0,agriculture,n/a,other,Pagaalaga ng baboy,disagree,disagree_strongly,disagree,na,disagree,agree,agree,agree,agree,disagree,agree,agree,disagree,agree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,na,disagree,na,disagree,na,disagree,agree,unsure,unsure,agree,agree,agree,unsure,neither,agree,agree,uuid:cf2caf41-ba46-4bc2-b0ba-695f72bb05f4,cf2caf41-ba46-4bc2-b0ba-695f72bb05f4,2015-04-08T09:03:08
4/8/2015,Michelle Garnica,PH083739006_LE200,0,2,0,1,0,1,1,0,1,0,3,3,6,OK,rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,disagree,disagree,agree,agree,agree,disagree,agree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:47095644-cbf7-458a-8f1f-31f27a8798dc,47095644-cbf7-458a-8f1f-31f27a8798dc,2015-04-08T09:03:09
4/8/2015,Michelle Garnica,PH083748013_LE303,0,0,0,1,0,1,1,0,1,0,1,3,4,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,agree,agree,disagree,agree,disagree,agree,disagree,disagree,agree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,disagree,disagree,agree,disagree,agree,agree,disagree,agree,disagree,agree,agree,agree,uuid:a3b7ce09-5a58-4795-a3df-0c42e1c6a27c,a3b7ce09-5a58-4795-a3df-0c42e1c6a27c,2015-04-08T09:03:11
4/8/2015,Michelle Garnica,PH083739027_LE207,0,0,0,0,0,0,0,0,1,1,0,2,2,OK,own,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,agree,disagree,agree,disagree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:4f700f88-e15d-4c45-b75f-fdfa6cc48b32,4f700f88-e15d-4c45-b75f-fdfa6cc48b32,2015-04-08T09:03:12
4/8/2015,Michelle Garnica,PH083739027_LE210,0,0,3,3,0,0,1,2,1,0,6,4,10,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,neither,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,neither,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:69325c6e-ee86-4859-82f0-4ee1f05f1516,69325c6e-ee86-4859-82f0-4ee1f05f1516,2015-04-08T09:03:14
4/8/2015,Michelle Garnica,PH083739012_LE204,0,2,1,1,0,0,0,1,1,0,4,2,6,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,disagree,agree,disagree,agree,disagree,disagree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:5a0097a5-544e-4c3e-ad64-16eff6540bcd,5a0097a5-544e-4c3e-ad64-16eff6540bcd,2015-04-08T09:03:16
4/8/2015,Michelle Garnica,PH083739012_LE203,0,0,1,0,1,0,0,0,0,1,2,1,3,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,neither,agree,agree,agree,agree,uuid:7ff28e75-a597-4105-9572-8a90f7308395,7ff28e75-a597-4105-9572-8a90f7308395,2015-04-08T09:03:17
4/8/2015,Michelle Garnica,PH083739032_LE214,0,0,1,1,0,0,0,1,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,neither,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:9ad751d9-ce5b-401b-b38f-5f88fdf0166c,9ad751d9-ce5b-401b-b38f-5f88fdf0166c,2015-04-08T09:03:19
4/8/2015,Michelle Garnica,PH083739032_LE216,0,0,0,0,1,0,0,0,0,1,1,1,2,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,disagree,disagree,disagree,na,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:84c95beb-bf51-408a-a817-f6f0f202c12c,84c95beb-bf51-408a-a817-f6f0f202c12c,2015-04-08T09:03:20
4/6/2015,Michelle Garnica,PH083710013_LE082,0,1,0,1,0,0,0,2,1,0,2,3,5,OK,rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:bed7820c-cb6a-47e6-a74d-4a75f5467918,bed7820c-cb6a-47e6-a74d-4a75f5467918,2015-04-08T09:04:30
4/6/2015,Michelle Garnica,PH083710051_LE090,0,0,0,1,0,0,0,2,1,0,1,3,4,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree_strongly,na,disagree,disagree_strongly,disagree_strongly,agree,unsure,disagree_strongly,neither,agree,neither,neither,disagree,agree,agree,agree,neither,neither,disagree,na,na,disagree,disagree,neither,na,disagree,unsure,unsure,unsure,agree,agree,unsure,unsure,unsure,agree,agree,uuid:8dbe4525-0d97-420d-99d4-42b0c6b9d3f5,8dbe4525-0d97-420d-99d4-42b0c6b9d3f5,2015-04-08T09:04:31
4/6/2015,Michelle Garnica,PH083710043_LE088,0,0,0,1,0,0,1,0,1,0,1,2,3,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,neither,disagree,disagree,disagree,agree,neither,disagree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,neither,disagree,disagree,neither,disagree,neither,disagree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b95311bf-0c97-4810-b2c7-7d7f9afcdb17,b95311bf-0c97-4810-b2c7-7d7f9afcdb17,2015-04-08T09:04:34
4/7/2015,Michelle Garnica,PH083710056_LE092,0,0,1,4,0,1,0,1,1,0,5,3,8,OK,free_private,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,disagree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:e31bb708-2d90-49f1-abb3-0f175b42ff83,e31bb708-2d90-49f1-abb3-0f175b42ff83,2015-04-08T09:04:36
4/8/2015,Michelle Garnica,PH083739027_LE211,0,0,3,1,0,0,1,1,1,0,4,3,7,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:5253ce1b-db7d-40ff-8099-e4e93a6056b8,5253ce1b-db7d-40ff-8099-e4e93a6056b8,2015-04-08T09:04:38
4/8/2015,Michelle Garnica,PH083739027_LE209,0,3,1,1,0,1,0,5,1,0,5,7,12,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:166a9d2c-40dd-41d9-b6c2-23e117fc9578,166a9d2c-40dd-41d9-b6c2-23e117fc9578,2015-04-08T09:04:40
4/8/2015,Michelle Garnica,PH083739012_LE202,0,0,0,1,0,0,1,1,1,0,1,3,4,OK,own_rent,no,n/a,0,0,1,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:65c44692-e884-408a-8547-8dd2a477d806,65c44692-e884-408a-8547-8dd2a477d806,2015-04-08T09:04:44
4/8/2015,Michelle Garnica,PH083739032_LE215,0,1,0,1,0,0,0,1,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:873719b7-f357-43ab-a9b2-7f9cfe5c498d,873719b7-f357-43ab-a9b2-7f9cfe5c498d,2015-04-08T09:04:47
4/7/2015,Jinkelyn Antatico,PH061902017_CA058,0,1,0,1,0,0,0,0,0,0,2,0,2,OK,free_private,yes,male,0,0,0,transpo,n/a,agri_worker,n/a,disagree,agree,disagree,na,agree,agree,agree,agree,unsure,agree_strongly,agree,agree_strongly,agree,na,agree,agree,disagree,disagree,disagree,disagree,agree,na,na,disagree,na,disagree,na,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree_strongly,agree,agree,uuid:d504c11e-4aae-43de-a4eb-37c3cbd2ba60,d504c11e-4aae-43de-a4eb-37c3cbd2ba60,2015-04-10T02:58:07
4/7/2015,Jinkelyn Antatico,PH061902017_CA059,0,0,1,1,0,0,0,1,3,0,2,4,6,OK,ancestral_domain,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,agree,disagree,neither,agree,agree,agree,agree_strongly,unsure,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,na,na,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,uuid:b8686b5a-078c-4a70-ba23-456efd3d709e,b8686b5a-078c-4a70-ba23-456efd3d709e,2015-04-10T02:58:12
4/7/2015,Jinkelyn Antatico,PH061902017_CA063,0,0,1,2,0,0,2,1,2,0,3,5,8,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:12652642-3914-45ae-8cef-38a5f7092069,12652642-3914-45ae-8cef-38a5f7092069,2015-04-10T02:58:21
4/8/2015,Jinkelyn Antatico,PH061910014_CA326,0,1,0,0,0,0,0,0,1,0,1,1,2,OK,free_private,no,n/a,0,1,1,agriculture,n/a,agriculture,n/a,agree,unsure,agree_strongly,agree,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree,disagree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,uuid:e823c41d-8f3b-4c8a-ab10-fb5710d9fb5a,e823c41d-8f3b-4c8a-ab10-fb5710d9fb5a,2015-04-10T02:58:23
4/8/2015,Jayline Aguason,PH061910014_CA320,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,own_rent,no,n/a,0,1,0,agri_worker,n/a,agri_worker,n/a,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,disagree,disagree,neither,neither,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:16cbb8b6-6d02-4645-b818-6684b2704bc2,16cbb8b6-6d02-4645-b818-6684b2704bc2,2015-04-10T02:58:24
4/10/2015,Ace Norman Alvero,PH083743004_LE226,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,own,no,n/a,1,0,0,agriculture,n/a,agriculture,n/a,disagree,neither,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,na,na,agree,na,agree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:0d2a10d2-b3a5-4551-af48-183dd50fc3ee,0d2a10d2-b3a5-4551-af48-183dd50fc3ee,2015-04-10T07:47:33
4/10/2015,Ace Norman Alvero,PH083744006_LE255,0,0,0,1,0,0,0,0,0,0,1,0,1,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,na,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,na,na,agree,na,disagree,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,uuid:a2dae039-5750-49fe-bccf-516f06058508,a2dae039-5750-49fe-bccf-516f06058508,2015-04-10T07:47:35
4/10/2015,Michelle Garnica,PH083739027_LE208,0,0,2,1,0,0,1,0,1,0,3,2,5,OK,free_private,no,n/a,1,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,neither,disagree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,neither,disagree,disagree,agree,disagree,neither,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:bd9785a7-c6db-4aff-af8e-aa1bb1916eca,bd9785a7-c6db-4aff-af8e-aa1bb1916eca,2015-04-10T08:37:49
4/10/2015,Michelle Garnica,PH083739014_LE206,0,0,2,1,1,0,0,2,1,0,4,3,7,OK,own,no,n/a,0,0,0,other,Kalan maker,other,Kalan maker,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,agree,disagree,disagree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:19a0d7ca-3d2f-4da3-a128-ec0fbf4f7306,19a0d7ca-3d2f-4da3-a128-ec0fbf4f7306,2015-04-10T08:37:50
4/10/2015,Michelle Garnica,PH083748036_LE304,0,1,3,1,0,0,2,3,1,0,5,6,11,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,neither,disagree,disagree,disagree,agree,disagree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,na,na,agree,disagree,disagree,neither,disagree,agree,disagree,agree,agree,disagree,agree,disagree,agree,agree,agree,uuid:9c21b4dc-63e4-4c46-b5ea-b98c23ff9f6e,9c21b4dc-63e4-4c46-b5ea-b98c23ff9f6e,2015-04-10T08:37:52
4/10/2015,Michelle Garnica,PH083717035_LE113,0,0,1,1,0,0,0,1,0,0,2,1,3,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree_strongly,disagree_strongly,disagree,disagree,disagree_strongly,disagree_strongly,unsure,agree,disagree,agree,agree,agree,agree,neither,disagree,agree,disagree,disagree,disagree,disagree,disagree,na,na,disagree,disagree,disagree,disagree,disagree,disagree,na,agree,agree,agree_strongly,agree,neither,neither,disagree,agree,uuid:19c4819a-df1b-4afa-a5de-050edf387b36,19c4819a-df1b-4afa-a5de-050edf387b36,2015-04-10T08:37:53
4/6/2015,Ace Norman Alvero,PH083750006_LE333,0,1,0,1,0,0,2,0,1,0,2,3,5,OK,free_private,no,n/a,0,0,0,transpo,n/a,transpo,n/a,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,disagree,disagree,agree,disagree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:372f7857-d082-4fe8-881f-0a041e558a59,372f7857-d082-4fe8-881f-0a041e558a59,2015-04-10T08:39:50
4/9/2015,Ace Norman Alvero,PH083743010_LE237,1,2,3,1,0,0,0,2,1,1,7,4,11,OK,free_private,no,n/a,1,0,0,skilled_labor,n/a,skilled_labor,n/a,disagree,disagree,disagree,agree,disagree,agree,agree,agree,unsure,agree,agree,agree,agree,agree,disagree,na,agree,agree,agree,agree,disagree,agree,na,disagree,disagree,neither,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b7c89968-e6a7-4e16-9a66-dd317fa0bfb8,b7c89968-e6a7-4e16-9a66-dd317fa0bfb8,2015-04-10T08:39:52
4/8/2015,Michelle Garnica,PH083739027_LE212,0,1,2,1,0,0,1,0,1,0,4,2,6,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,agree,neither,disagree,disagree,agree_strongly,na,neither,neither,disagree,na,na,na,na,disagree,disagree,na,na,disagree,neither,disagree,disagree,disagree,disagree,na,agree_strongly,agree,unsure,agree,disagree,agree,neither,disagree,na,agree_strongly,agree_strongly,uuid:ff83e931-bb0d-422a-88b7-02b5a586766c,ff83e931-bb0d-422a-88b7-02b5a586766c,2015-04-10T08:40:18
4/8/2015,Michelle Garnica,PH083739027_LE213,0,0,1,2,0,0,0,1,3,0,3,4,7,OK,free_private,no,n/a,1,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree_strongly,na,disagree,neither,neither,agree,na,na,na,na,na,na,agree,agree,neither,agree,neither,neither,agree,disagree,na,neither,agree,agree,na,disagree,agree,unsure,agree,agree,agree_strongly,agree_strongly,agree_strongly,na,agree,agree_strongly,uuid:30e274d7-06a9-4a3e-93c9-fd2a546733dc,30e274d7-06a9-4a3e-93c9-fd2a546733dc,2015-04-10T08:40:18
4/8/2015,Michelle Garnica,PH083739010_LE201,1,0,0,3,0,0,1,1,2,0,4,4,8,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,agree,disagree,agree,agree,agree,agree,agree_strongly,agree_strongly,na,na,na,na,na,agree,agree,neither,agree,neither,neither,disagree,na,agree,agree,na,agree,agree,agree,neither,agree,agree,neither,neither,agree,disagree,na,agree,neither,uuid:cb867556-d547-415e-ac83-74bfa2f3d837,cb867556-d547-415e-ac83-74bfa2f3d837,2015-04-10T08:40:20
4/10/2015,Mary Shyane Servidad,PH061910004_CA269,0,0,0,0,0,0,0,1,0,1,0,2,2,OK,free_private,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,neither,neither,agree,disagree,neither,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:2391b2c4-ffaa-4e26-9353-aea8c5ac3588,2391b2c4-ffaa-4e26-9353-aea8c5ac3588,2015-04-10T08:45:31
4/10/2015,Mary Shyane Servidad,PH061910004_CA264,0,0,0,0,0,0,0,0,0,1,0,1,1,OK,own,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,neither,neither,na,neither,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:242146e8-cb3d-4cd6-b77b-311dc2674832,242146e8-cb3d-4cd6-b77b-311dc2674832,2015-04-10T08:45:32
4/10/2015,Mary Shyane Servidad,PH061902017_CA057,0,0,1,2,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,disagree,neither,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:71fb7319-b794-44b1-abe7-52ed4456fe95,71fb7319-b794-44b1-abe7-52ed4456fe95,2015-04-10T08:48:26
4/10/2015,Mary Shyane Servidad,PH061902017_CA052,0,1,0,0,0,0,0,0,0,1,1,1,2,OK,free_private,yes,female,0,0,0,other,Vendor,other,Vendor,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:4834a907-b8f0-4371-813d-f521eb81b623,4834a907-b8f0-4371-813d-f521eb81b623,2015-04-10T08:48:31
4/10/2015,Mary Shyane Servidad,PH061902017_CA051,0,0,0,1,0,0,1,1,1,0,1,3,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,neither,disagree,agree,neither,agree,agree,agree,neither,neither,neither,neither,neither,neither,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:4bd3e4ed-7810-4d1a-b93a-7495b0663ab1,4bd3e4ed-7810-4d1a-b93a-7495b0663ab1,2015-04-10T08:48:50
4/10/2015,Mary Shyane Servidad,PH061902002_CA009,0,0,0,3,0,0,0,0,2,0,3,2,5,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,agree_strongly,disagree,disagree,disagree,agree,na,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a00b0b1f-7a5a-403e-be89-91f838fc5a0c,a00b0b1f-7a5a-403e-be89-91f838fc5a0c,2015-04-10T08:48:58
4/10/2015,Mary Shyane Servidad,PH061902016_CA042,0,0,3,1,0,0,0,2,1,0,4,3,7,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,disagree,na,neither,agree,agree,agree,disagree,neither,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,na,na,neither,agree,disagree,na,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,uuid:7e44d232-4200-465b-8b71-1ae042f884b2,7e44d232-4200-465b-8b71-1ae042f884b2,2015-04-10T08:49:01
4/10/2015,Mary Shyane Servidad,PH061902016_CA039,0,0,0,0,0,0,0,0,0,1,0,1,1,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,neither,disagree,na,agree,neither,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,na,na,agree,na,disagree,na,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:4d822e78-d0d5-4588-91c6-4835dc71a0e4,4d822e78-d0d5-4588-91c6-4835dc71a0e4,2015-04-10T08:49:03
4/10/2015,Mary Shyane Servidad,PH061902014_CA027,1,0,0,1,0,0,0,1,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,uuid:2459de69-3167-49c9-a201-3f09e3f14de4,2459de69-3167-49c9-a201-3f09e3f14de4,2015-04-10T08:49:06
